Issue Type,Custom field (Patch Info),Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,,CASSANDRA-2956,12515544,JDBC ResultSet improperly handles null column values,ardot,ardot,Low,Resolved,Fixed,27/Jul/11 15:56,16/Apr/19 09:32,
Bug,,HBASE-4144,12515540, RS does not abort if the initialization of RS fails,ram_krish,ram_krish,Minor,Closed,Fixed,27/Jul/11 15:02,20/Nov/15 11:55,
Bug,,MAPREDUCE-2735,12515529,MR279: finished applications should be added to an application summary log,tgraves,tgraves,Major,Closed,Fixed,27/Jul/11 13:40,15/Nov/11 00:49,
Bug,,GROOVY-4950,12815823,ConfigSlurper broken on AppEngine,guillaume,axel.fontaine,Blocker,Closed,Fixed,27/Jul/11 08:52,28/Dec/12 20:43,
Bug,,CASSANDRA-2952,12515482,"cassandra.bat fails when CASSANDRA_HOME contains a whitespace, again",miau,miau,Low,Resolved,Fixed,27/Jul/11 07:24,16/Apr/19 09:32,
Bug,,MAPREDUCE-2732,12515478,Some tests using FSNamesystem.LOG cannot be compiled,szetszwo,szetszwo,Major,Closed,Fixed,27/Jul/11 06:11,15/Nov/11 00:49,
Bug,Patch Available,CAMEL-4274,12515477,MDCUnitOfWork behaviour incorrect with nested routes,davsclaus,yaytay,Minor,Resolved,Fixed,27/Jul/11 06:11,02/Sep/11 09:47,
Bug,,HIVE-2309,12515462,Incorrect regular expression for extracting task id from filename,pauly,pauly,Minor,Closed,Fixed,26/Jul/11 22:11,26/Jan/14 17:22,
Bug,,CASSANDRA-2951,12515459,FreeableMemory can be accessed after it is invalid,jbellis,jbellis,Low,Resolved,Fixed,26/Jul/11 22:02,16/Apr/19 09:32,
Bug,,CASSANDRA-2950,12515455,Data from truncated CF reappears after server restart,jbellis,cdaw,Normal,Resolved,Fixed,26/Jul/11 20:56,16/Apr/19 09:32,
Bug,,ZOOKEEPER-1136,12515429,NEW_LEADER should be queued not sent to match the Zab 1.0 protocol on the twiki,breed,breed,Blocker,Closed,Fixed,26/Jul/11 16:58,23/Nov/11 19:22,
Bug,,CASSANDRA-2949,12515424,Batch mutation of counters in multiple supercolumns throws an exception during replication.,slebresne,soverton,Urgent,Resolved,Fixed,26/Jul/11 16:19,16/Apr/19 09:32,
Bug,,CASSANDRA-2948,12515417,Nodetool move fails to stream out data from moved node to new endpoint.,soverton,soverton,Urgent,Resolved,Fixed,26/Jul/11 15:42,16/Apr/19 09:32,
Bug,Patch Available,CAMEL-4269,12515383,Connection to sftp server occasionally don't want to come back,davsclaus,marekni,Major,Resolved,Fixed,26/Jul/11 11:53,02/Sep/11 09:49,
Bug,,HIVE-2307,12515357,Schema creation scripts for PostgreSQL use bit(1) instead of boolean,esteban,esteban,Major,Closed,Fixed,26/Jul/11 05:38,16/Dec/11 23:56,
Bug,,CAMEL-4265,12515292,Fail to close stream in DefaultPropertiesResolver,davsclaus,edge,Minor,Resolved,Fixed,25/Jul/11 17:55,02/Sep/11 09:46,
Bug,,MAPREDUCE-2727,12515290,MR-279: SleepJob throws divide by zero exception when count = 0,naisbitt,naisbitt,Major,Closed,Fixed,25/Jul/11 17:36,15/Nov/11 00:48,
Bug,,HBASE-4139,12515286,[stargate] Update ScannerModel with support for filter package additions,apurtell,apurtell,Major,Closed,Fixed,25/Jul/11 16:58,20/Nov/15 11:52,
Bug,,CASSANDRA-2946,12515285,HintedHandoff fails with could not reach schema agreement,jbellis,richardlow,Normal,Resolved,Fixed,25/Jul/11 16:38,16/Apr/19 09:32,
Bug,,GROOVY-4946,12818095,Groovy getAt cannot be used with lazily initialized lists,paulk,overzealous,Minor,Closed,Fixed,25/Jul/11 14:05,13/May/12 03:30,
Bug,,HIVE-2303,12515255,"files with control-A,B are not delimited correctly.",amareshwari,amareshwari,Major,Closed,Fixed,25/Jul/11 13:04,16/Dec/11 23:56,
Bug,,CAMEL-4264,12515233,The routeContext stack of DefaultUnitOfWork should be thread safe,muellerc,njiang,Major,Resolved,Fixed,25/Jul/11 10:02,30/Aug/11 00:04,
Bug,,HBASE-4138,12515226,If zookeeper.znode.parent is not specifed explicitly in Client code then HTable object loops continuously waiting for the root region by using /hbase as the base node.,ram_krish,ram_krish,Major,Closed,Fixed,25/Jul/11 09:02,20/Nov/15 11:56,
Bug,,GROOVY-4945,12818416,"Incorrect ""Possible solutions"" when calling a method on super in a non-derived class",emilles,rene.scheibe,Minor,Closed,Fixed,25/Jul/11 06:09,23/Jul/20 14:16,
Bug,,GROOVY-4944,12818509,"Presence of ""assert"" unexpectedly changes program semantics (in Groovlet)",blackdrag,yatima,Major,Closed,Fixed,25/Jul/11 05:50,25/Jul/11 14:33,
Bug,,AMQ-3414,12515182,InactiviryMonitor Async Task thread overflow when date changes,tabish,e3133d3,Major,Resolved,Fixed,24/Jul/11 08:36,20/Sep/11 10:41,
Bug,,GROOVY-4942,12811912,groovy.bat can't run if PATH contains parentheses ,paulk,aeffy,Major,Closed,Fixed,23/Jul/11 09:26,05/Apr/15 14:43,
Bug,,HBASE-4129,12515151,hbase-3872 added a warn message 'CatalogJanitor: Daughter regiondir does not exist' that is triggered though its often legit that daughter is not present,stack,stack,Major,Closed,Fixed,23/Jul/11 04:53,20/Nov/15 11:55,
Bug,,CASSANDRA-2942,12515146,Dropped columnfamilies can leave orphaned data files that do not get cleared on restart,jbellis,cdaw,Low,Resolved,Fixed,23/Jul/11 00:57,16/Apr/19 09:32,
Bug,,HDFS-2190,12515143,NN fails to start if it encounters an empty or malformed fstime file,atm,atm,Major,Closed,Fixed,23/Jul/11 00:11,19/Oct/11 00:26,
Bug,,HDFS-2189,12515136,"guava-r09 dependency missing from ""ivy/hadoop-hdfs-template.xml"" in HDFS.",jrottinghuis,zero45,Blocker,Closed,Fixed,22/Jul/11 23:03,12/Dec/11 06:20,
Bug,,ZOOKEEPER-1134,12515133,ClientCnxnSocket string comparison using == rather than equals,phunt,phunt,Critical,Closed,Fixed,22/Jul/11 22:18,23/Nov/11 19:22,
Bug,,HBASE-4127,12515065,HBaseAdmin : Don't modify table's name away,nspiegelberg,nspiegelberg,Blocker,Closed,Fixed,22/Jul/11 20:47,20/Nov/15 11:54,
Bug,,CASSANDRA-2939,12515057,CQL regex to match column family in query,bcvisin,bcvisin,Low,Resolved,Fixed,22/Jul/11 19:33,16/Apr/19 09:32,
Bug,,MAPREDUCE-2722,12515016,Gridmix simulated job's map's hdfsBytesRead counter is wrong when compressed input is used,ravidotg,ravidotg,Major,Closed,Fixed,22/Jul/11 11:25,03/Sep/14 22:45,
Bug,,HBASE-4124,12515012,"ZK restarted while a region is being assigned, new active HM re-assigns it but the RS warns 'already online on this server'.",sunnygao,fulin,Major,Closed,Fixed,22/Jul/11 10:07,20/Nov/15 11:52,
Bug,,HDFS-2186,12515001,DN volume failures on startup are not counted,eli,eli,Major,Closed,Fixed,22/Jul/11 07:24,15/Nov/11 00:52,
Bug,,CAMEL-4261,12514999,Properties component - Cached locations may add duplicates,davsclaus,davsclaus,Major,Resolved,Fixed,22/Jul/11 07:15,08/Aug/11 18:02,
Bug,,GROOVY-4940,12815771,Groovy Console Icon for OSX still broken,guillaume,tim_yates,Minor,Closed,Fixed,22/Jul/11 02:03,22/Jul/11 08:51,
Bug,,CASSANDRA-2937,12514978,certain generic type causes compile error in eclipse,,yangyangyyy,Low,Resolved,Fixed,21/Jul/11 23:22,16/Apr/19 09:32,
Bug,,MESOS-32,12514975,Mac OS X Lion errors,benjaminhindman,bill.zhao,Major,Resolved,Fixed,21/Jul/11 22:31,02/Jul/15 18:42,
Bug,,HIVE-2298,12514955,Fix UDAFPercentile to tolerate null percentiles,vaggarw,vaggarw,Major,Closed,Fixed,21/Jul/11 19:03,16/Dec/11 23:56,
Bug,,CASSANDRA-2933,12514940,nodetool hangs (doesn't return prompt) if you specify a table that doesn't exist or a KS that has no CF's,yukim,cdaw,Low,Resolved,Fixed,21/Jul/11 16:02,16/Apr/19 09:32,
Bug,,GROOVY-4939,12818098,groovyc compilation problem for return values with generics,paulk,armsargis,Major,Closed,Fixed,21/Jul/11 15:35,07/Sep/11 14:13,
Bug,,CAMEL-4254,12514903,Missing setter or constructor-argument for elementNameStrategyRef in SoapJaxbDataFormat,njiang,ojelinski,Major,Closed,Fixed,21/Jul/11 12:59,23/Sep/11 12:32,
Bug,,GROOVY-4938,12815784,VerifyError related to byte arrays,blackdrag,brownj,Major,Closed,Fixed,21/Jul/11 12:29,23/Jul/11 04:54,
Bug,,CASSANDRA-2929,12514884,Don't include tmp files as sstable when create column families,slebresne,slebresne,Low,Resolved,Fixed,21/Jul/11 09:51,16/Apr/19 09:32,
Bug,,GROOVY-4937,12815766,Sorting an ObservableList instance results in IndexOutOfBoundsException,paulk,aalmiray,Major,Closed,Fixed,21/Jul/11 07:21,07/Sep/11 14:13,
Bug,,CASSANDRA-2928,12514860,Fix Hinted Handoff replay,jbellis,jbellis,Normal,Resolved,Fixed,21/Jul/11 03:10,16/Apr/19 09:32,
Bug,,HIVE-2296,12514846,bad compressed file names from insert into,franklinhu,franklinhu,Major,Closed,Fixed,20/Jul/11 23:13,16/Dec/11 23:56,
Bug,,MAPREDUCE-2716,12514832,MR279: MRReliabilityTest job fails because of missing job-file.,naisbitt,naisbitt,Major,Closed,Fixed,20/Jul/11 21:13,15/Nov/11 00:48,
Bug,,GROOVY-4936,12815529,package protected method in Parent class cannot be called,blackdrag,blackdrag,Major,Closed,Fixed,20/Jul/11 17:53,21/Jul/11 05:01,
Bug,,HBASE-4118,12514797,method regionserver.MemStore#updateColumnValue: the check for qualifier and family is missing,nkeywal,nkeywal,Minor,Closed,Fixed,20/Jul/11 15:17,20/Nov/15 11:54,
Bug,,GROOVY-4935,12818099,stub generator loses package qualification for generic type argument,paulk,lgdean,Major,Closed,Fixed,20/Jul/11 12:13,22/Jul/11 16:56,
Bug,,CAMEL-4252,12514759,camel-ftp - Using tempFileName option should use the separator option to allow control of path separators in the generated file name,davsclaus,davsclaus,Minor,Resolved,Fixed,20/Jul/11 08:20,02/Sep/11 09:55,
Bug,,HIVE-2292,12514719,Comment clause should immediately follow identifier field in CREATE DATABASE statement,cwsteinbach,cwsteinbach,Major,Closed,Fixed,19/Jul/11 22:28,16/Dec/11 23:56,
Bug,,KAFKA-61,12514698,SimpleProducer lose messages when socket gets an io exception,,,Major,Resolved,Fixed,19/Jul/11 21:32,19/Jul/11 21:32,
Bug,,KAFKA-60,12514697,"If the producer sends an invalid MessageSet the broker will append it, corrupting the log",,,Major,Resolved,Fixed,19/Jul/11 21:32,19/Jul/11 21:32,
Bug,,KAFKA-59,12514696,ByteBufferMessageSet logs error about fetch size,,,Major,Resolved,Fixed,19/Jul/11 21:32,19/Jul/11 21:32,
Bug,,KAFKA-55,12514692,shutdown kafka when there is any disk IO error,,,Major,Resolved,Fixed,19/Jul/11 21:32,19/Jul/11 21:32,
Bug,,KAFKA-54,12514691,Propagate server all exceptions to consumer,,,Major,Closed,Fixed,19/Jul/11 21:32,19/Jul/11 21:32,
Bug,,KAFKA-53,12514690,close() in SimpleConsumer should be synchronized,,,Major,Resolved,Fixed,19/Jul/11 21:32,19/Jul/11 21:32,
Bug,,KAFKA-52,12514689,Consumer Code documentation,,,Minor,Resolved,Fixed,19/Jul/11 21:32,19/Jul/11 21:32,
Bug,,KAFKA-51,12514688,getOffsetsBefore() returns wrong offset when given a specific timestamp,,,Major,Resolved,Fixed,19/Jul/11 21:32,19/Jul/11 21:32,
Bug,,KAFKA-49,12514686,Add acknowledgement to the produce request.,prashanth.menon,junrao,Major,Resolved,Fixed,19/Jul/11 21:32,02/May/13 02:29,
Bug,,KAFKA-48,12514685,"Implement optional ""long poll"" support in fetch request",jkreps,junrao,Major,Resolved,Fixed,19/Jul/11 21:32,30/Apr/12 21:42,
Bug,,KAFKA-47,12514684,Create topic support and new ZK data structures for intra-cluster replication,,junrao,Major,Resolved,Fixed,19/Jul/11 21:32,07/Sep/17 18:20,
Bug,,KAFKA-46,12514683,"Commit thread, ReplicaFetcherThread for intra-cluster replication",nehanarkhede,junrao,Major,Resolved,Fixed,19/Jul/11 21:32,01/Jun/12 20:58,
Bug,,KAFKA-45,12514682,"Broker startup, leader election, becoming a leader/follower for intra-cluster replication",nehanarkhede,junrao,Major,Resolved,Fixed,19/Jul/11 21:32,10/Jun/12 20:40,
Bug,,KAFKA-44,12514681,Various ZK listeners to support intra-cluster replication,nehanarkhede,junrao,Major,Resolved,Fixed,19/Jul/11 21:32,10/Jun/12 20:42,
Bug,,KAFKA-43,12514680,Rebalance to preferred broke with intra-cluster replication support,nehanarkhede,junrao,Blocker,Closed,Fixed,19/Jul/11 21:32,13/Oct/12 00:45,
Bug,,KAFKA-42,12514679,Support rebalancing the partitions with replication,nehanarkhede,junrao,Blocker,Closed,Fixed,19/Jul/11 21:32,30/Dec/14 00:36,
Bug,,KAFKA-41,12514678,multi-produce and multi-fetch support with replication,,junrao,Major,Resolved,Fixed,19/Jul/11 21:32,06/Apr/12 17:53,
Bug,,KAFKA-37,12514674,Quick start still references SimpleProducer,,,Major,Resolved,Fixed,19/Jul/11 21:32,19/Jul/11 21:32,
Bug,,KAFKA-34,12514671,NotCompliantMBeanException while creating kafka.javaapi.consumer.ZookeeperConsumerConnector,,,Major,Resolved,Fixed,19/Jul/11 21:32,19/Jul/11 21:32,
Bug,,KAFKA-32,12514669,consumer picks up wrong offset during rebalance,,,Major,Closed,Fixed,19/Jul/11 21:32,19/Jul/11 21:32,
Bug,,KAFKA-31,12514668,Handle ZK exception properly in consumer,,,Major,Closed,Fixed,19/Jul/11 21:32,19/Jul/11 21:32,
Bug,,KAFKA-22,12514659,Unrequired explicit dependency on specific versions of certain libraries,,,Major,Resolved,Fixed,19/Jul/11 21:32,19/Jul/11 21:32,
Bug,,KAFKA-21,12514658,Increase sleep timeout in AutoOffsetResetTest,,,Major,Resolved,Fixed,19/Jul/11 21:32,19/Jul/11 21:32,
Bug,,KAFKA-17,12514654,ZookeeperConsumerConnectorMBean needs to close SimpleConsumer when done,,,Major,Closed,Fixed,19/Jul/11 21:32,19/Jul/11 21:32,
Bug,,KAFKA-15,12514652,SBT release-zip target doesn't include bin and config directories anymore,junrao,junrao,Major,Closed,Fixed,19/Jul/11 21:32,13/Jun/13 16:27,
Bug,,KAFKA-14,12514651,ZK exception in consumer when no broker has registered,,,Major,Closed,Fixed,19/Jul/11 21:32,19/Jul/11 21:32,
Bug,,KAFKA-13,12514650,ZKBrokerPartitionInfo doesn't allow load balancing on a new topic,,,Major,Resolved,Fixed,19/Jul/11 21:32,19/Jul/11 21:32,
Bug,,KAFKA-12,12514649,Improve EventHandler in AsyncProducer,,,Major,Resolved,Fixed,19/Jul/11 21:32,19/Jul/11 21:32,
Bug,,KAFKA-11,12514648,The zookeeper based Producer doesn't remove a dead broker from its list while serving a produce request,,,Major,Resolved,Fixed,19/Jul/11 21:32,19/Jul/11 21:32,
Bug,,KAFKA-9,12514646,Consumer logs ERROR during close,,,Major,Closed,Fixed,19/Jul/11 21:32,19/Jul/11 21:32,
Bug,,KAFKA-4,12514641,Confusing Error mesage from producer when no kafka brokers are available,,,Minor,Resolved,Fixed,19/Jul/11 21:32,16/Nov/17 09:11,
Bug,,GROOVY-4934,12816512,incorrect signature attributes in class files for inner class generics,blackdrag,aclement,Minor,Closed,Fixed,19/Jul/11 19:53,01/Feb/12 12:47,
Bug,,ZOOKEEPER-1128,12514611,Recipe wrong for Lock process.,yynil,yynil,Major,Resolved,Fixed,19/Jul/11 16:49,03/Mar/16 01:35,
Bug,,MAPREDUCE-2711,12514605,TestBlockPlacementPolicyRaid cannot be compiled,szetszwo,szetszwo,Major,Closed,Fixed,19/Jul/11 15:29,16/Mar/15 17:57,
Bug,,MAPREDUCE-2710,12514593,Update DFSClient.stringifyToken(..) in JobSubmitter.printTokens(..) for HDFS-2161,szetszwo,szetszwo,Major,Closed,Fixed,19/Jul/11 14:04,02/May/13 02:29,
Bug,,CAMEL-4246,12514569,TraceInterceptor does not work correctly for AsyncProcessing,davsclaus,yaytay,Minor,Resolved,Fixed,19/Jul/11 11:34,02/Sep/11 09:51,
Bug,,HBASE-4116,12514520,[stargate] StringIndexOutOfBoundsException in row spec parse,,apurtell,Major,Closed,Fixed,18/Jul/11 23:31,12/Oct/12 05:35,
Bug,,HBASE-4115,12514502,HBase shell assign and unassign unusable if region name includes binary-encoded data,,rbrush,Minor,Closed,Fixed,18/Jul/11 20:42,20/Nov/15 11:53,
Bug,,MAPREDUCE-2706,12514499,MR-279: Submit jobs beyond the max jobs per queue limit no longer gets logged,naisbitt,naisbitt,Major,Closed,Fixed,18/Jul/11 20:16,15/Nov/11 00:49,
Bug,,AMQ-3405,12514497,DLQ messages moved/copied into original queue disappear after failing processing for a second time,tabish,carfey,Major,Resolved,Fixed,18/Jul/11 19:57,31/Jul/19 18:09,
Bug,,CASSANDRA-2916,12514491,Streaming estimatedKey calculation should never be 0,stuhood,stuhood,Low,Resolved,Fixed,18/Jul/11 19:41,16/Apr/19 09:32,
Bug,,MAPREDUCE-2705,12514490,tasks localized and launched serially by TaskLauncher - causing other tasks to be delayed,tgraves,tgraves,Major,Closed,Fixed,18/Jul/11 19:40,19/Oct/11 00:26,
Bug,Patch Available,AMQ-3404,12514469,Purge command does not accept message selectors,dejanb,areese,Minor,Resolved,Fixed,18/Jul/11 17:11,16/Dec/11 11:41,
Bug,,AMQ-3403,12514456,Maven performance test plugin documenation is out-dated,,cathodion,Major,Resolved,Fixed,18/Jul/11 15:02,22/Jul/11 13:35,
Bug,,CASSANDRA-2912,12514451,CQL ignores client timestamp for full row deletion,slebresne,slebresne,Low,Resolved,Fixed,18/Jul/11 14:46,16/Apr/19 09:32,
Bug,,CAMEL-4240,12514409,Unable to use XA JMS trabsaction on WebLogic,davsclaus,ciand7,Major,Resolved,Fixed,18/Jul/11 08:34,23/Sep/11 13:49,
Bug,,CASSANDRA-2908,12514404,Fix bulkload JMX call,slebresne,slebresne,Low,Resolved,Fixed,18/Jul/11 07:23,16/Apr/19 09:32,
Bug,,CASSANDRA-2907,12514395,durable_writes flag cannot be changed via the CLI (system does not process KsDef.durable_writes option properly).,xedin,benschrauwen,Low,Resolved,Fixed,18/Jul/11 03:53,16/Apr/19 09:32,
Bug,,HBASE-4112,12514393,Creating table may throw NullPointerException,sunnygao,sunnygao,Major,Closed,Fixed,18/Jul/11 02:51,20/Nov/15 11:55,18/Jul/11 00:00
Bug,,CASSANDRA-2906,12514348,Streaming SSTable build does not use cleanupIfNecessary,yukim,stuhood,Low,Resolved,Fixed,17/Jul/11 06:22,16/Apr/19 09:32,
Bug,,HIVE-2287,12514305,Error during UNARCHIVE of a partition,marcink,marcink,Major,Closed,Fixed,16/Jul/11 01:14,16/Dec/11 23:56,
Bug,,MAPREDUCE-2697,12514298,Enhance CS to cap concurrently running jobs,acmurthy,acmurthy,Major,Closed,Fixed,15/Jul/11 23:24,15/Nov/11 00:49,
Bug,,MAPREDUCE-2693,12514292,NPE in AM causes it to lose containers which are never returned back to RM,hitesh,amolkekre,Critical,Closed,Fixed,15/Jul/11 22:33,15/Nov/11 00:48,
Bug,,HIVE-2286,12514291,ClassCastException when building index with security.authorization turned on,salbiz,salbiz,Major,Closed,Fixed,15/Jul/11 22:30,16/Dec/11 23:55,
Bug,,HBASE-4109,12514285,"Hostname returned via reverse dns lookup contains trailing period if configured interface is not ""default""",shrijeet,shrijeet,Major,Closed,Fixed,15/Jul/11 21:38,20/Nov/15 11:55,
Bug,,MAPREDUCE-2690,12514265,Construct the web page for default scheduler,epayne,rramya,Major,Closed,Fixed,15/Jul/11 18:45,15/Nov/11 00:48,
Bug,,MAPREDUCE-2689,12514262,InvalidStateTransisiton when AM is not assigned to a job,,rramya,Major,Closed,Fixed,15/Jul/11 18:21,15/Nov/11 00:50,
Bug,,HDFS-2156,12514253,rpm should only require the same major version as common,eyang,omalley,Major,Closed,Fixed,15/Jul/11 17:48,15/Nov/11 00:52,
Bug,,MAPREDUCE-2687,12514249,Non superusers unable to launch apps in both secure and non-secure cluster,mahadev,rramya,Blocker,Closed,Fixed,15/Jul/11 17:12,02/May/13 02:29,
Bug,,CASSANDRA-2902,12514246,"""count"" doesn't accept UUIDs in CLI even though ""get"" does",xedin,mdennis,Low,Resolved,Fixed,15/Jul/11 16:28,16/Apr/19 09:32,
Bug,,CAMEL-4237,12514244,Archetypes fail to build in offline mode,janstey,janstey,Major,Closed,Fixed,15/Jul/11 16:20,25/Oct/11 11:35,
Bug,,AMQ-3401,12514216,ActiveMQ cannot determine between Queue and Topic for Weblogic destination,dejanb,pwanner,Major,Resolved,Fixed,15/Jul/11 13:21,02/May/13 02:29,
Bug,,CAMEL-4235,12514199,CamelBlueprint2Test  testErrorHandler test is failed.,njiang,njiang,Major,Resolved,Fixed,15/Jul/11 11:10,15/Jul/11 12:35,
