Issue Type,Custom field (Patch Info),Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,,IGNITE-8659,13163129,Wrong FreeList usage in PendingTree may lead to page corruption.,amashenkov,amashenkov,Critical,Resolved,Fixed,31/May/18 12:24,26/Jun/18 17:50,
Bug,,CAMEL-12548,13163121,NullPointerException in camel-cmis when using wrong credentials,tadayosi,tadayosi,Major,Resolved,Fixed,31/May/18 11:41,04/Jun/18 05:55,
Bug,,HDFS-13646,13163117,DFSAdmin doesn't display specialized help for triggerBlockReport,tasanuma,tasanuma,Major,Resolved,Fixed,31/May/18 11:09,02/Oct/19 17:14,
Bug,,IGNITE-8658,13163106,Add info message for complete partition exchange,mcherkasov,mcherkasov,Major,Resolved,Fixed,31/May/18 09:55,26/Jun/18 17:50,
Bug,,IGNITE-8657,13163103,Simultaneous start of bunch of client nodes may lead to some clients hangs,sergey-chugunov,sergey-chugunov,Major,Resolved,Fixed,31/May/18 09:16,05/Jul/18 12:25,
Bug,,HIVE-19744,13163094,In Beeline if -u is specified the default connection should not be tried at all,kgyrtkirk,kgyrtkirk,Major,Closed,Fixed,31/May/18 07:58,26/Jul/19 14:09,
Bug,,KAFKA-6973,13163063,setting invalid timestamp causes Kafka broker restart to fail,huxi_2b,brebs,Major,Resolved,Fixed,31/May/18 03:59,01/Jun/18 14:14,
Bug,,ZEPPELIN-3517,13163051,Remove zeppelin.pyspark.python in PySparkInterpreter,zjffdu,zjffdu,Major,Closed,Fixed,31/May/18 02:59,24/Dec/20 03:15,
Bug,,MESOS-8968,13163028,Wire `UPDATE_QUOTA` call.,mzhu,mzhu,Major,Resolved,Fixed,30/May/18 23:17,23/Jul/19 22:08,
Bug,,KAFKA-6970,13163007,"Kafka streams lets the user call init() and close() on a state store, when inside Processors",nizhikov,wushujames,Major,Resolved,Fixed,30/May/18 21:09,27/Feb/19 03:08,
Bug,,GROOVY-8616,13162985,groovy.util.CliBuilder not brought in by groovy-all pom,paulk,paulk,Major,Closed,Fixed,30/May/18 19:52,26/Jul/18 04:38,
Bug,,HBASE-20662,13162981,Increasing space quota on a violated table does not remove SpaceViolationPolicy.DISABLE enforcement,nihaljain.cs,nihaljain.cs,Major,Resolved,Fixed,30/May/18 19:33,27/Aug/19 00:37,
Bug,,HDFS-13642,13162960,Creating a file with block size smaller than EC policy's cell size should fail,xiaochen,xiaochen,Major,Resolved,Fixed,30/May/18 18:07,23/Aug/19 06:08,
Bug,,IGNITE-8651,13162952,VisorTxTask fails then printing transactions having implicit single type.,ascherbakov,ascherbakov,Major,Resolved,Fixed,30/May/18 17:05,26/Jun/18 17:50,
Bug,,IGNITE-8650,13162946,ZookeeperDiscovery testClientReconnectMultinode is flaky in master,aplatonov,agoncharuk,Major,Resolved,Fixed,30/May/18 16:51,20/Sep/18 17:09,
Bug,,CASSANDRA-14481,13162924,Using nodetool status after enabling Cassandra internal auth for JMX access fails with currently documented permissions,dataindataout,dataindataout,Low,Resolved,Fixed,30/May/18 14:53,15/May/20 08:05,
Bug,,HBASE-20661,13162900,Move version from 2.0.0 to 2.0.1-SNAPSHOT in branch-2.0,stack,stack,Major,Resolved,Fixed,30/May/18 13:38,01/Aug/18 06:20,
Bug,,AMQ-6979,13162856,consumer message pull timeout being effected by long running scheduled tasks,gtully,gtully,Major,Resolved,Fixed,30/May/18 09:51,01/Jun/18 12:00,
Bug,,ZEPPELIN-3513,13162834,Zeppelin Note Creation Failure is not shown on UI,prabhjyotsingh,prabhujoseph,Major,Resolved,Fixed,30/May/18 08:36,07/Jun/18 10:08,
Bug,,CASSANDRA-14477,13162811,The check of num_tokens against the length of inital_token in the yaml triggers unexpectedly,stefan.miklosovic,VincentWhite,Low,Resolved,Fixed,30/May/18 07:12,18/Nov/20 21:10,
Bug,,IGNITE-8643,13162780,Web console: Invalid chart width,pkonstantinov,vsisko,Major,Closed,Fixed,30/May/18 03:28,06/Jul/18 09:11,
Bug,,HBASE-20659,13162774,Implement a reopen table regions procedure,zhangduo,zhangduo,Major,Resolved,Fixed,30/May/18 02:45,01/Aug/18 06:21,
Bug,,HDFS-13636,13162729,Cross-Site Scripting vulnerability in HttpServer2,billyean,billyean,Major,Resolved,Fixed,29/May/18 21:06,01/Jun/18 22:13,
Bug,,SPARK-24416,13162725,Update configuration definition for spark.blacklist.killBlacklistedExecutors,sanket991,sanket991,Minor,Resolved,Fixed,29/May/18 20:47,12/Jun/18 18:55,
Bug,,FLINK-9472,13162723,Maven archetype code has typo in documentation,,alexeyts,Minor,Resolved,Fixed,29/May/18 20:33,13/Apr/21 20:40,
Bug,,KAFKA-6967,13162718,TopologyTestDriver does not allow pre-populating state stores that have change logging,mjsax,wushujames,Major,Resolved,Fixed,29/May/18 20:23,06/Jun/18 22:18,
Bug,,HDFS-13635,13162705,Incorrect message when block is not found,gabor.bota,weichiu,Major,Resolved,Fixed,29/May/18 19:54,02/Jul/18 16:44,
Bug,,SPARK-24415,13162690,Stage page aggregated executor metrics wrong when failures ,ankur.gupta,tgraves,Critical,Resolved,Fixed,29/May/18 19:15,27/Dec/18 11:15,
Bug,,SPARK-24414,13162688,Stages page doesn't show all task attempts when failures,vanzin,tgraves,Critical,Resolved,Fixed,29/May/18 19:06,24/Sep/18 05:04,
Bug,,KAFKA-6966,13162683,Extend `TopologyDescription.Sink` to return `TopicNameExtractor`,nprad,mjsax,Major,Resolved,Fixed,29/May/18 18:30,10/Sep/18 00:16,
Bug,,IGNITE-8641,13162679,SpringDataExample should use example-ignite.xml config,mmuzaf,agura,Blocker,Resolved,Fixed,29/May/18 18:18,22/Jan/20 13:13,
Bug,,HIVE-19734,13162662,"Beeline: When beeline-site.xml is present, beeline does not honor -n (username) and -p (password) arguments",vgumashta,vgumashta,Major,Closed,Fixed,29/May/18 17:46,31/Jul/18 01:32,
Bug,,HIVE-19730,13162622,fix TestTablesGetExists's flakiness,pvary,kgyrtkirk,Major,Resolved,Fixed,29/May/18 15:35,05/Jun/18 08:04,
Bug,,IGNITE-8640,13162588,If first createCache fail - Ignite is freezing on next createCache,garus.d.g,nizhikov,Critical,Resolved,Fixed,29/May/18 13:42,29/Nov/18 08:31,
Bug,,IGNITE-8639,13162586,Query with a lot of nesting causes NPE in org.h2.util.StringUtils.indent,tledkov-gridgain,ilyak,Minor,Resolved,Fixed,29/May/18 13:30,13/Nov/18 12:30,
Bug,,FLINK-9468,13162581,Wrong calculation of outputLimit in LimitedConnectionsFileSystem,sihuazhou,sihuazhou,Critical,Closed,Fixed,29/May/18 12:59,04/Jul/18 15:29,
Bug,,HIVE-19728,13162564,beeline with USE_BEELINE_FOR_HIVE_CLI fails when trying to set hive.aux.jars.path,dvoros,dvoros,Major,Closed,Fixed,29/May/18 12:06,31/Jul/18 01:32,
Bug,,FLINK-9467,13162557,No Watermark display on Web UI,chesnay,kien_truong,Blocker,Closed,Fixed,29/May/18 11:28,21/Jun/18 18:00,
Bug,,CASSANDRA-14475,13162534,"nodetool - Occasional high CPU on large, CPU capable machines",tsteinmaurer,tsteinmaurer,Normal,Resolved,Fixed,29/May/18 09:09,15/May/20 08:03,
Bug,,FLINK-9463,13162519,Setting taskmanager.network.netty.transport to epoll ,pnowojski,pnowojski,Major,Closed,Fixed,29/May/18 08:19,13/Jun/18 09:36,
Bug,,GROOVY-8614,13162509,Invalid reference generated in InnerClasses attribute for nested interface,jwagenleitner,tabbott,Minor,Closed,Fixed,29/May/18 07:44,26/Jul/18 04:38,
Bug,,HIVE-19726,13162486,ORC date PPD is broken,prasanth_j,prasanth_j,Major,Closed,Fixed,29/May/18 06:24,31/Jul/18 01:32,
Bug,,FLINK-9459,13162465,Maven enforcer plugin prevents compilation with HDP's Hadoop,,kien_truong,Major,Closed,Fixed,29/May/18 02:37,03/Mar/19 13:06,
Bug,,FLINK-9458,13162463,Unable to recover from job failure on YARN with NPE,trohrmann,kien_truong,Blocker,Resolved,Fixed,29/May/18 02:07,13/Jun/18 07:44,
Bug,,MESOS-8963,13162431,Executor crash trying to print container ID.,bennoe,bennoe,Major,Resolved,Fixed,28/May/18 15:58,29/May/18 10:48,
Bug,,GROOVY-8613,13162430,GCE in elvis assignment evaluation,daniel_sun,daniilo,Critical,Closed,Fixed,28/May/18 15:40,26/Jul/18 04:46,
Bug,,HBASE-20655,13162390,TestHRegionWithInMemoryFlush is easy to be OOM now,openinx,openinx,Major,Resolved,Fixed,28/May/18 12:53,01/Aug/18 06:21,
Bug,,IGNITE-8626,13162385,CPP: Can not compile ODBC and thin client with OpenSSL 1.1,isapego,isapego,Major,Resolved,Fixed,28/May/18 12:14,21/Jan/19 16:09,
Bug,,IGNITE-8619,13162346,Remote node could not start in ssh connection,ivanan.fed,ivanan.fed,Major,Resolved,Fixed,28/May/18 08:12,09/Nov/18 09:31,
Bug,,HIVE-19723,13162334,"Arrow serde: ""Unsupported data type: Timestamp(NANOSECOND, null)""",teddy.choi,teddy.choi,Major,Closed,Fixed,28/May/18 06:49,31/Jul/18 01:33,
Bug,,SPARK-24401,13162332,Aggreate on Decimal Types does not work,,jomach,Major,Resolved,Fixed,28/May/18 06:33,29/May/18 05:49,
Bug,,FLINK-9452,13162325,Flink 1.5 document version title shows snapshot,yanghua,yanghua,Minor,Closed,Fixed,28/May/18 04:58,05/Jun/18 15:15,
Bug,,HDFS-13626,13162319,Fix incorrect username when deny the setOwner operation,zvenczel,Huachao,Minor,Resolved,Fixed,28/May/18 02:58,27/Feb/20 05:10,
Bug,,ZEPPELIN-3506,13162318,DepInterpreter is broken,zjffdu,zjffdu,Major,Resolved,Fixed,28/May/18 02:18,30/Oct/19 05:49,
Bug,,GROOVY-8610,13162306,STC NPE using DGM collect on Iterator,jwagenleitner,jwagenleitner,Minor,Closed,Fixed,27/May/18 19:06,26/Jul/18 04:39,
Bug,,HBASE-20653,13162300,Add missing observer hooks for region server group to MasterObserver,nihaljain.cs,yuzhihong@gmail.com,Major,Resolved,Fixed,27/May/18 15:06,24/Jun/20 07:04,
Bug,,CAMEL-12541,13162298,"camel-cxfrs - rsClient does not work programmatically, only with XML",Willian Antunes,Willian Antunes,Major,Resolved,Fixed,27/May/18 14:09,31/May/18 03:40,
Bug,,SPARK-24399,13162296,Reused Exchange is used where it should not be,,vrbad,Critical,Resolved,Fixed,27/May/18 13:29,16/Jun/18 09:44,
Bug,,GROOVY-8609,13162291,Fails to compile when upper bound has generics,daniel_sun,daniel_sun,Major,Closed,Fixed,27/May/18 11:33,26/Jul/18 04:38,
Bug,,CAMEL-12540,13162267,We should avoid the address setting of CxfRsEndpointConfigurer ,njiang,njiang,Minor,Resolved,Fixed,27/May/18 02:09,27/May/18 07:07,
Bug,,FLINK-9449,13162248,`mvn clean` fails on macOS 10.13,,apjanke,Major,Closed,Fixed,26/May/18 17:02,28/Nov/19 09:11,
Bug,,FLINK-9448,13162245,contribute-code.html references Hadoop 1.x support,,apjanke,Minor,Closed,Fixed,26/May/18 16:11,14/Apr/21 23:14,
Bug,,FLINK-9447,13162244,"""sensible"" vs. ""sensitive"" in Code Contribution Process",,apjanke,Minor,Closed,Fixed,26/May/18 16:02,13/Apr/21 20:40,
Bug,,HIVE-19721,13162230,Druid Storage handler throws exception when query has a Cast to Date ,bslim,bslim,Blocker,Resolved,Fixed,26/May/18 14:09,01/Jun/18 10:52,
Bug,,FLINK-9445,13162225,scala-shell uses plain java command,chesnay,apjanke,Minor,Closed,Fixed,26/May/18 12:31,10/May/19 07:40,
Bug,,FLINK-9444,13162224,Add full SQL support for Avro formats,junz,junz,Blocker,Resolved,Fixed,26/May/18 12:25,03/Aug/18 07:55,
Bug,,HIVE-19720,13162191,backport multiple MM commits to branch-3,sershe,sershe,Major,Resolved,Fixed,26/May/18 00:34,05/Jun/18 19:23,
Bug,,MESOS-8958,13162187,LinuxDevicesIsolatorTest.ROOT_PopulateWhitelistedDevices fails on some boxes.,jamespeach,jieyu,Major,Resolved,Fixed,26/May/18 00:01,30/May/18 15:23,
Bug,,HIVE-19718,13162174,Adding partitions in bulk also fetches table for each partition,pvary,akolb,Major,Resolved,Fixed,25/May/18 23:08,14/Jun/18 08:12,
Bug,,FLINK-9440,13162165,Allow cancelation and reset of timers,srichter,elevy,Major,Closed,Fixed,25/May/18 21:46,28/Feb/19 11:14,
Bug,,SPARK-24391,13162118,"from_json should support arrays of primitives, and more generally all JSON ",maxgekk,skimbrel,Major,Resolved,Fixed,25/May/18 16:05,28/Aug/18 03:52,
Bug,,KAFKA-6949,13162107,alterReplicaLogDirs() should grab partition lock when accessing log of the future replica,lindong,hachikuji,Blocker,Resolved,Fixed,25/May/18 15:28,29/Jun/18 15:05,
Bug,,IGNITE-8615,13162065,SQL: Transaction log is never cleaned,gvvinblade,pkouznet,Critical,Resolved,Fixed,25/May/18 12:18,14/Jun/18 13:28,
Bug,,FLINK-9439,13162057,DispatcherTest#testJobRecovery dead locks,trohrmann,pnowojski,Critical,Resolved,Fixed,25/May/18 12:03,11/Jul/18 23:29,
Bug,,MESOS-8954,13162047,python3/post-reviews.py errors due to TypeError.,ArmandGrillet,ArmandGrillet,Major,Resolved,Fixed,25/May/18 10:58,29/May/18 09:49,
Bug,,HDFS-13622,13162028,mkdir should print the parent directory in the error message when parent directories do not exist,shwetayakkali,kgyrtkirk,Major,Resolved,Fixed,25/May/18 09:53,26/Jul/18 17:54,
Bug,,HIVE-19713,13162017,itests/hive-jmh should not reference a concreate storage-api version,kgyrtkirk,kgyrtkirk,Major,Closed,Fixed,25/May/18 09:08,31/Jul/18 01:32,
Bug,,FLINK-9437,13162012,Revert cypher suite update,trohrmann,trohrmann,Blocker,Closed,Fixed,25/May/18 08:56,28/Feb/19 11:24,
Bug,,HIVE-19711,13161989,Refactor Hive Schema Tool,mgergely,mgergely,Minor,Resolved,Fixed,25/May/18 06:39,01/Oct/19 22:07,
Bug,,HBASE-20648,13161974,"HBASE-19364 ""Truncate_preserve fails with table when replica region > 1"" for master branch",brfrn169,brfrn169,Major,Resolved,Fixed,25/May/18 04:36,13/Dec/18 16:23,
Bug,,HIVE-19704,13161948,LLAP IO retries on branch-2 should be stoppable,sershe,sershe,Major,Resolved,Fixed,25/May/18 01:39,29/May/18 20:37,
Bug,,HBASE-20645,13161938,Fix security_available method in security.rb ,ankit@apache.org,ankit@apache.org,Major,Resolved,Fixed,25/May/18 00:32,01/Aug/18 06:20,
Bug,,HIVE-19703,13161935,GenericUDTFGetSplits never uses num splits argument,jmarhuen,ewohlstadter,Major,Resolved,Fixed,25/May/18 00:15,22/Jul/20 13:18,
Bug,,HDFS-13618,13161927,Fix TestDataNodeFaultInjector test failures on Windows,surmountian,surmountian,Major,Resolved,Fixed,24/May/18 23:37,25/May/18 16:52,
Bug,,HIVE-19701,13161901,getDelegationTokenFromMetaStore doesn't need to be synchronized,sankarh,thejas,Major,Resolved,Fixed,24/May/18 21:39,13/Nov/18 17:49,
Bug,,MESOS-8952,13161898,process::await/collect n^2 performance issue,bmahler,bmahler,Major,Resolved,Fixed,24/May/18 21:31,12/Jul/18 22:30,
Bug,,HIVE-19700,13161881,Workaround for JLine issue with UnsupportedTerminal,ngangam,ngangam,Major,Closed,Fixed,24/May/18 20:34,31/Jul/18 01:32,
Bug,,IGNITE-8610,13161871,Searching checkpoint / WAL history for rebalancing is not properly working in case of local/global WAL disabling,jokser,jokser,Major,Resolved,Fixed,24/May/18 19:43,26/Jun/18 17:50,
Bug,,SPARK-24385,13161869,Trivially-true EqualNullSafe should be handled like EqualTo in Dataset.join,mgaido,manus,Major,Resolved,Fixed,24/May/18 19:26,12/Jan/20 00:07,
Bug,,HBASE-20642,13161846,IntegrationTestDDLMasterFailover throws 'InvalidFamilyOperationException ,ankit@apache.org,ankit@apache.org,Major,Resolved,Fixed,24/May/18 18:02,08/Sep/18 00:01,
Bug,,SPARK-24384,13161838,spark-submit --py-files with .py files doesn't work in client mode before context initialization,hyukjin.kwon,hyukjin.kwon,Major,Resolved,Fixed,24/May/18 17:34,30/May/18 17:51,
Bug,,HIVE-19698,13161836,TestAMReporter#testMultipleAM is flaky,jcamachorodriguez,jcamachorodriguez,Major,Closed,Fixed,24/May/18 17:33,31/Jul/18 01:32,
Bug,,HIVE-19697,13161835,TestReOptimization#testStatCachingMetaStore is flaky,jcamachorodriguez,jcamachorodriguez,Major,Closed,Fixed,24/May/18 17:22,31/Jul/18 01:32,
Bug,,HDFS-13615,13161827,libhdfs++ SaslProtocol hanging while accessing invalid lock,mtracy,mtracy,Major,Resolved,Fixed,24/May/18 17:02,23/Aug/18 18:24,
Bug,,CAMEL-12536,13161803,camel-google-mail: adding the camel component to a spring boot project leads to java.lang.NoSuchMethodError: javax.servlet.ServletContext.getClassLoader()Ljava/lang/ClassLoader;,acosentino,lb,Major,Resolved,Fixed,24/May/18 15:21,01/Jun/18 07:20,
Bug,,IGNITE-8605,13161797,sqlline can't work with terminal on newer ncurses,ilyak,ilyak,Major,Resolved,Fixed,24/May/18 14:55,26/Jun/18 17:50,
Bug,,HIVE-19695,13161793,Year Month Day extraction functions need to add an implicit cast for column that are String types,bslim,bslim,Major,Closed,Fixed,24/May/18 14:39,31/Jul/18 01:32,
Bug,,HIVE-19694,13161779,Create Materialized View statement should check for MV name conflicts before running MV's SQL statement. ,mgergely,ndembla,Major,Resolved,Fixed,24/May/18 14:10,31/Jul/18 20:25,
Bug,,HBASE-20638,13161765,nightly source artifact testing should fail the stage if it's going to report an error on jira,busbey,busbey,Major,Resolved,Fixed,24/May/18 13:31,01/Feb/19 20:06,
Bug,,CASSANDRA-14468,13161735,"""Unable to parse targets for index"" on upgrade to Cassandra 3.0.10-3.0.16",jwest,wadey,Normal,Resolved,Fixed,24/May/18 10:39,16/Apr/19 09:29,
Bug,,HBASE-20635,13161719,Support to convert the shaded user permission proto to client user permission object,rajeshbabu,rajeshbabu,Major,Resolved,Fixed,24/May/18 09:48,01/Aug/18 06:20,
Bug,,HBASE-20634,13161707,Reopen region while server crash can cause the procedure to be stuck,stack,zhangduo,Critical,Resolved,Fixed,24/May/18 09:08,01/Aug/18 06:21,
Bug,,CAMEL-12535,13161697,Fix syntax for wordpress component,acosentino,apupier,Major,Resolved,Fixed,24/May/18 08:41,24/May/18 08:50,
Bug,,ZEPPELIN-3496,13161683,Notebook title not visible in simple and report mode,rkamath,rkamath,Major,Resolved,Fixed,24/May/18 06:53,28/May/18 08:33,
Bug,,SPARK-24377,13161682,Make --py-files work in non pyspark application,jerryshao,jerryshao,Minor,Resolved,Fixed,24/May/18 06:46,29/May/18 02:49,
Bug,,HBASE-20633,13161670,Dropping a table containing a disable violation policy fails to remove the quota upon table delete,nihaljain.cs,nihaljain.cs,Major,Resolved,Fixed,24/May/18 05:44,22/Apr/19 16:10,
Bug,,HIVE-19691,13161650,Start SessionState in materialized views registry,jcamachorodriguez,jcamachorodriguez,Major,Closed,Fixed,24/May/18 02:47,31/Jul/18 01:32,
Bug,,HIVE-19690,13161649,"multi-insert query with multiple GBY, and distinct in only some branches can produce incorrect results",sershe,rtrivedi,Major,Closed,Fixed,24/May/18 02:44,31/Jul/18 01:33,
Bug,,AMQ-6975,13161645,"STOMP protocol converter tracks pending ACKS in Client mode but doesn't remove all ACK'd IDs, just the one submitted.",,MarkWakefield,Major,Closed,Fixed,24/May/18 01:37,24/Jul/18 16:44,
Bug,,HIVE-19687,13161630,Export table on acid partitioned table is failing,vgarg,vgarg,Major,Closed,Fixed,23/May/18 23:37,31/Jul/18 01:33,
Bug,,HIVE-19686,13161629,schematool  --createCatalog option fails when using Oracle as the RDBMS,gates,gates,Major,Resolved,Fixed,23/May/18 23:35,29/May/18 18:55,
Bug,,SPARK-24373,13161595,"""df.cache() df.count()"" no longer eagerly caches data when the analyzed plans are different after re-analyzing the plans",mgaido,wbzhao,Blocker,Resolved,Fixed,23/May/18 21:44,30/May/18 21:19,
Bug,,HIVE-19684,13161594,Hive stats optimizer wrongly uses stats against non native tables,bslim,bslim,Blocker,Closed,Fixed,23/May/18 21:43,31/Jul/18 01:33,
Bug,,KAFKA-6937,13161592,In-sync replica delayed during fetch if replica throttle is exceeded,junrao,junrao,Major,Resolved,Fixed,23/May/18 21:33,25/May/18 23:34,
Bug,,KAFKA-6936,13161580,Scala API Wrapper for Streams uses default serializer for table aggregate,,DannyNullZwo,Major,Resolved,Fixed,23/May/18 20:38,01/Jun/18 14:12,
Bug,,IGNITE-8588,13161558,.NET: Serialization issue when derived type hides base type member,ashapkin,ptupitsyn,Major,Resolved,Fixed,23/May/18 19:11,10/Oct/19 13:11,
Bug,,HDFS-13611,13161555,Unsafe use of Text as a ConcurrentHashMap key in PBHelperClient,andrew.wang,andrew.wang,Major,Resolved,Fixed,23/May/18 18:53,26/May/18 14:39,
Bug,,SPARK-24369,13161551,A bug when having multiple distinct aggregations,cloud_fan,smilegator,Major,Resolved,Fixed,23/May/18 18:37,04/Jun/18 04:58,
Bug,,MESOS-8945,13161548,Master check failure due to CHECK_SOME(providerId).,bbannier,jieyu,Critical,Resolved,Fixed,23/May/18 18:29,31/May/18 00:33,
Bug,,CAMEL-12532,13161547,Content Based Router in Java DSL may not resolve property placeholders in when predicates,davsclaus,davsclaus,Major,Resolved,Fixed,23/May/18 18:25,23/May/18 19:15,
Bug,,HIVE-19680,13161524,Push down limit is not applied for Druid storage handler.,bslim,bslim,Blocker,Closed,Fixed,23/May/18 17:13,31/Jul/18 01:33,
Bug,,HIVE-19677,13161503,Disable sample6.q,jcamachorodriguez,jcamachorodriguez,Major,Closed,Fixed,23/May/18 16:41,31/Jul/18 01:33,
Bug,,HBASE-20627,13161493,Relocate RS Group pre/post hooks from RSGroupAdminServer to RSGroupAdminEndpoint,yuzhihong@gmail.com,yuzhihong@gmail.com,Major,Resolved,Fixed,23/May/18 16:18,30/Sep/18 00:00,
Bug,,SPARK-24368,13161484,Flaky tests: org.apache.spark.sql.execution.datasources.csv.UnivocityParserSuite,maxgekk,smilegator,Major,Resolved,Fixed,23/May/18 15:56,16/Aug/18 15:50,
Bug,,FLINK-9429,13161479,Quickstart E2E not working locally,aljoscha,trohrmann,Critical,Closed,Fixed,23/May/18 15:39,08/Apr/20 11:12,
Bug,,IGNITE-8587,13161478,High Contention in GridToStringBuilder.toStringImpl  ,macrergate,macrergate,Major,Resolved,Fixed,23/May/18 15:35,26/Jun/18 17:50,
Bug,,IGNITE-8586,13161476,Minor fix for Apache Ignite's release procedure,vveider,vveider,Major,Resolved,Fixed,23/May/18 15:31,01/Aug/19 22:14,
Bug,,FLINK-9427,13161463,"Cannot download from BlobServer, because the server address is unknown.",trohrmann,pnowojski,Blocker,Resolved,Fixed,23/May/18 15:11,28/Feb/19 14:11,
Bug,,IGNITE-8583,13161455,"DataStorageMetricsMXBean.getOffHeapSize include checkpoint buffer size, this is not obvious",DmitriyGovorukhin,DmitriyGovorukhin,Major,Resolved,Fixed,23/May/18 14:55,26/Jun/18 17:50,
Bug,,IGNITE-8581,13161449,MVCC TX: data streamer support,Pavlukhin,skalashnikov,Major,Resolved,Fixed,23/May/18 14:41,30/Aug/18 14:39,
Bug,,FLINK-9426,13161431,Harden RocksDBWriteBatchPerformanceTest.benchMark(),sihuazhou,sihuazhou,Major,Closed,Fixed,23/May/18 13:43,25/May/18 09:19,
Bug,,HIVE-19675,13161426,Cast to timestamps on Druid time column leads to an exception,bslim,bslim,Major,Closed,Fixed,23/May/18 13:31,31/Jul/18 01:32,
Bug,,HIVE-19673,13161421,qtest: parquet_ctas.q breaks sample6.q,kgyrtkirk,kgyrtkirk,Major,Resolved,Fixed,23/May/18 13:11,26/Jun/18 08:16,
Bug,,GROOVY-8600,13161392,BUG! exception in phase 'instruction selection',paulk,ascrus,Major,Closed,Fixed,23/May/18 11:46,26/Jul/18 04:38,
Bug,,SPARK-24364,13161366,Files deletion after globbing may fail StructuredStreaming jobs,hyukjin.kwon,hyukjin.kwon,Major,Resolved,Fixed,23/May/18 10:15,10/May/19 19:31,
Bug,,FLINK-9421,13161361,RunningJobsRegistry entries are not cleaned up after job termination,trohrmann,trohrmann,Critical,Closed,Fixed,23/May/18 10:04,24/May/18 14:53,
Bug,,HBASE-20624,13161330,Race in ReplicationSource which causes walEntryFilter being null when creating new shipper,zhangduo,zhangduo,Major,Resolved,Fixed,23/May/18 08:20,01/Aug/18 06:22,
Bug,,ZEPPELIN-3491,13161323,Add apple-touch-icon.png to Zeppelin project,,prabhjyotsingh,Trivial,Closed,Fixed,23/May/18 07:39,24/Dec/20 03:14,
Bug,,GROOVY-8598,13161321,Possible bug in AstBuilder Antlr4,daniel_sun,daniel_sun,Major,Closed,Fixed,23/May/18 07:36,26/Jul/18 04:46,
Bug,,FLINK-9416,13161317,Make job submission retriable operation in case of a ongoing leader election,trohrmann,trohrmann,Critical,Closed,Fixed,23/May/18 07:19,24/May/18 14:53,
