Issue Type,Custom field (Patch Info),Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,,CASSANDRA-13275,13046651,Cassandra throws an exception during CQL select query filtering on map key,ifesdjeen,abdelx,Normal,Resolved,Fixed,27/Feb/17 14:35,16/Apr/19 09:30,
Bug,,ZEPPELIN-2191,13046650,Helium package should be able to import css,1ambda,1ambda,Major,Resolved,Fixed,27/Feb/17 14:32,06/Mar/17 12:16,
Bug,,FLINK-5928,13046620,Externalized checkpoints overwritting each other,uce,uce,Critical,Closed,Fixed,27/Feb/17 11:34,28/Feb/17 19:01,
Bug,,IGNITE-4755,13046619,Print a warning when option 'ignite.job.shared.classloader' is on.,iveselovskiy,iveselovskiy,Major,Resolved,Fixed,27/Feb/17 11:31,28/Feb/17 12:36,
Bug,,CASSANDRA-13274,13046607,Fix code to not exchange schema across major versions,snazy,snazy,Urgent,Resolved,Fixed,27/Feb/17 10:47,16/Apr/19 09:30,
Bug,,SPARK-19750,13046602,Spark UI http -> https redirect error,jerryshao,jerryshao,Major,Resolved,Fixed,27/Feb/17 10:35,03/Mar/17 01:19,
Bug,,HIVE-16047,13046583,Shouldn't try to get KeyProvider unless encryption is enabled,lirui,lirui,Minor,Resolved,Fixed,27/Feb/17 08:52,21/Jul/17 18:46,
Bug,,IGNITE-4754,13046574,SharedRDDExample missed in example JAR file,ezhuravl,skozlov,Major,Resolved,Fixed,27/Feb/17 08:15,01/Aug/19 22:01,
Bug,,SPARK-19748,13046568,refresh for InMemoryFileIndex with FileStatusCache does not work correctly,windpiger,windpiger,Major,Resolved,Fixed,27/Feb/17 07:43,28/Feb/17 08:18,
Bug,,HIVE-16044,13046540,LLAP: Shuffle Handler keep-alive connections are closed from the server side,rajesh.balamohan,rajesh.balamohan,Minor,Closed,Fixed,27/Feb/17 05:07,22/May/18 23:58,
Bug,,HIVE-16043,13046536,TezConfiguration.TEZ_QUEUE_NAME instead of tez.queue.name,ferhui,ferhui,Major,Resolved,Fixed,27/Feb/17 04:33,21/Jul/17 18:45,
Bug,,CASSANDRA-13272,13046521,"""nodetool bootstrap resume"" does not exit",Wimtie,tvdw,Normal,Resolved,Fixed,27/Feb/17 01:10,15/May/20 08:01,
Bug,,MESOS-7182,13046487,Couple of MULTI_ROLE related tests are flaky,guoger,neilc,Major,Resolved,Fixed,26/Feb/17 19:40,02/Mar/17 01:39,
Bug,,KAFKA-4806,13046483,KafkaConsumer: ConsumerConfig gets logged twice.,,Gacko,Minor,Resolved,Fixed,26/Feb/17 19:07,27/Feb/17 11:50,
Bug,,ZEPPELIN-2179,13046468,"""clear output"" doesn't work in ""personalized mode""",1ambda,jongyoul,Major,Resolved,Fixed,26/Feb/17 16:16,19/Apr/17 16:40,
Bug,,ZEPPELIN-2178,13046449,"""Personalized mode"" doesn't work properly",jongyoul,jongyoul,Blocker,Resolved,Fixed,26/Feb/17 13:16,24/Jun/17 12:55,
Bug,,ZEPPELIN-2175,13046310,jdbc interpreter sometime doesn't show detailed error message,prabhjyotsingh,jvaria,Major,Resolved,Fixed,25/Feb/17 19:48,16/Mar/17 10:19,
Bug,,SPARK-19737,13046254,New analysis rule for reporting unregistered functions without relying on relation resolution,lian cheng,lian cheng,Major,Resolved,Fixed,25/Feb/17 06:06,11/Mar/18 15:54,
Bug,,SPARK-19736,13046253,refreshByPath should clear all cached plans with the specified path,viirya,viirya,Major,Resolved,Fixed,25/Feb/17 05:53,17/Mar/17 02:59,
Bug,,HIVE-16040,13046226,union column expansion should take aliases from the leftmost branch,sershe,sershe,Major,Closed,Fixed,25/Feb/17 03:12,25/Jul/17 20:05,
Bug,,HBASE-17699,13046223,Fix TestLockProcedure,appy,appy,Blocker,Resolved,Fixed,25/Feb/17 02:43,27/Feb/17 03:53,
Bug,,HDFS-11462,13046218,Fix occasional BindException in TestNameNodeMetricsLogger,arp,arp,Major,Resolved,Fixed,25/Feb/17 01:05,25/Feb/17 04:33,
Bug,,MESOS-7173,13046192,CMake does not define `GIT_SHA` etc. in build.cpp,andschwa,andschwa,Minor,Resolved,Fixed,24/Feb/17 22:41,18/Jul/17 00:32,
Bug,,MESOS-7172,13046183,CMake does not incrementally recompile,andschwa,andschwa,Major,Resolved,Fixed,24/Feb/17 22:23,29/Apr/19 09:26,
Bug,,ZEPPELIN-2173,13046180,Zeppelin UI: Duplicate user names populated in the Note permission box,rkamath,nmaheshwari,Major,Resolved,Fixed,24/Feb/17 22:18,02/Mar/17 05:35,
Bug,,ZEPPELIN-2172,13046178,Zeppelin UI: On remove of read / write permissions the UI does not go to homepage,ess_ess,nmaheshwari,Major,Resolved,Fixed,24/Feb/17 22:15,07/Mar/17 06:45,
Bug,,MESOS-7168,13046157,Agent should validate that the nested container ID does not exceed certain length.,xiaowei-cuc,jieyu,Major,Resolved,Fixed,24/Feb/17 21:24,21/Jun/18 20:16,
Bug,,IGNITE-4752,13046147,Hadoop examples fail for hadoop  accelerator,ezhuravl,skozlov,Blocker,Resolved,Fixed,24/Feb/17 20:59,01/Aug/19 22:01,
Bug,,HBASE-17698,13046139,ReplicationEndpoint choosing sinks,karanmehta93,churromorales,Major,Resolved,Fixed,24/Feb/17 20:28,09/Nov/17 19:01,
Bug,,FLINK-5908,13046069,Blob Cache can (rarely) get corrupted on failed blob downloads,NicoK,sewen,Major,Closed,Fixed,24/Feb/17 16:37,06/Oct/17 09:47,
Bug,,CASSANDRA-13265,13046063,Expiration in OutboundTcpConnection can block the reader Thread,cesken,cesken,Normal,Resolved,Fixed,24/Feb/17 16:16,15/May/20 08:00,
Bug,,SPARK-19728,13046036, PythonUDF with multiple parents shouldn't be pushed down when used as a predicate,,zero323,Major,Closed,Fixed,24/Feb/17 14:32,15/May/19 14:59,
Bug,,ROCKETMQ-111,13046023,fix possible MQClientException when query message before today,lollipop,yilingfeng,Major,Closed,Fixed,24/Feb/17 13:58,20/Apr/17 07:06,
Bug,,KAFKA-4800,13046021,Streams State transition ASCII diagrams need fixing and polishing,cvaliente,enothereska,Minor,Resolved,Fixed,24/Feb/17 13:50,02/Mar/17 21:27,
Bug,,CASSANDRA-13263,13046000,Incorrect ComplexColumnData hashCode implementation,spod,spod,Normal,Resolved,Fixed,24/Feb/17 11:51,15/May/20 08:06,
Bug,,HIVE-16034,13045996,Hive/Druid integration: Fix type inference for Decimal DruidOutputFormat,jcamachorodriguez,jcamachorodriguez,Major,Closed,Fixed,24/Feb/17 11:44,25/Jul/17 20:05,
Bug,,KAFKA-4799,13045994,session timeout during event processing shuts down stream,,jacobg,Critical,Resolved,Fixed,24/Feb/17 11:37,30/Mar/19 00:30,
Bug,,SPARK-19727,13045987,Spark SQL round function modifies original column,wojtek-szymanski,sbogutyn,Minor,Resolved,Fixed,24/Feb/17 10:58,25/Oct/17 20:36,
Bug,,FLINK-5907,13045983,RowCsvInputFormat bug on parsing tsv,ykt836,f.pompermaier,Major,Closed,Fixed,24/Feb/17 10:43,28/Feb/19 14:29,
Bug,,SPARK-19726,13045980,Faild to insert null timestamp value to mysql using spark jdbc,wangshuang,yuananf,Major,Resolved,Fixed,24/Feb/17 10:41,04/Jul/17 16:47,
Bug,Patch Available,CAMEL-10893,13045976,PDU is lost when SnmpMessage is copied,davsclaus,sverker,Major,Resolved,Fixed,24/Feb/17 10:21,24/Feb/17 12:40,
Bug,,ZEPPELIN-2168,13045971,Fix typo on Elasticsearch interpreter help,juanpaulo,juanpaulo,Minor,Resolved,Fixed,24/Feb/17 09:59,28/Feb/17 08:45,
Bug,,CASSANDRA-13262,13045960,Incorrect cqlsh results when selecting same columns multiple times,muru,spod,Low,Resolved,Fixed,24/Feb/17 09:27,15/May/20 08:02,
Bug,,FLINK-5904,13045946,jobmanager.heap.mb and taskmanager.heap.mb not work in YARN mode,WangTao,WangTao,Major,Resolved,Fixed,24/Feb/17 09:00,02/Oct/19 17:43,
Bug,,MESOS-7165,13045941,Agents should be able to upgrade to be MULTI_ROLE capable,guoger,guoger,Major,Resolved,Fixed,24/Feb/17 08:49,27/Feb/17 23:27,
Bug,,ZEPPELIN-2167,13045921,User with insufficient privileges can still restore files by renaming files in/out of Trash,prabhjyotsingh,deepesh,Critical,Resolved,Fixed,24/Feb/17 07:40,04/Mar/17 04:09,
Bug,,KAFKA-4798,13045900,Javadocs for 0.10.2 are missing from kafka.apache.org,ewencp,wushujames,Major,Resolved,Fixed,24/Feb/17 06:33,25/Feb/17 21:03,
Bug,,HBASE-17688,13045890,MultiRowRangeFilter not working correctly if given same start and stop RowKey,jingcheng.du,ahujaravi1,Minor,Resolved,Fixed,24/Feb/17 05:22,09/Nov/17 19:01,
Bug,,ZEPPELIN-2164,13045885,Typo in Insufficient Privileges popup of Zeppelin,prabhjyotsingh,deepesh,Minor,Resolved,Fixed,24/Feb/17 05:09,27/Feb/17 07:06,
Bug,,HIVE-16033,13045882,LLAP: Use PrintGCDateStamps for gc logging,prasanth_j,prasanth_j,Major,Closed,Fixed,24/Feb/17 04:20,25/Jul/17 20:05,
Bug,,FLINK-5899,13045871,Fix the bug in EventTimeTumblingWindow for non-partialMerge aggregate,ShaoxuanWang,ShaoxuanWang,Major,Closed,Fixed,24/Feb/17 03:33,24/Feb/17 16:37,
Bug,,AMQ-6610,13045858,Runtime configuration - Network connector is not getting registred after the config change,cshannon,thodimi,Major,Resolved,Fixed,24/Feb/17 02:02,03/Mar/17 10:14,
Bug,,SPARK-19721,13045857,Good error message for version mismatch in log files,lwlin,marmbrus,Blocker,Resolved,Fixed,24/Feb/17 01:46,17/Mar/17 17:41,
Bug,,SPARK-19720,13045856,Redact sensitive information from SparkSubmit console output,mgrover,mgrover,Major,Resolved,Fixed,24/Feb/17 01:42,02/Aug/17 19:21,
Bug,,KAFKA-4796,13045847,Fix some findbugs warnings in Kafka Java client,cmccabe,cmccabe,Major,Resolved,Fixed,24/Feb/17 00:57,04/Mar/17 01:03,
Bug,,SPARK-19718,13045800,Fix flaky test: org.apache.spark.sql.kafka010.KafkaSourceStressForDontFailOnDataLossSuite: stress test for failOnDataLoss=false,zsxwing,zsxwing,Major,Resolved,Fixed,23/Feb/17 21:38,04/Mar/17 01:10,
Bug,,HDFS-11448,13045740,JN log segment syncing should support HA upgrade,hanishakoneru,hanishakoneru,Major,Resolved,Fixed,23/Feb/17 19:55,05/May/17 22:05,
Bug,,ZOOKEEPER-2706,13045739,checkstyle broken on branch-3.4,abrahamfine,abrahamfine,Major,Closed,Fixed,23/Feb/17 19:54,31/Mar/17 09:01,
Bug,,HIVE-16028,13045726,Fail UPDATE/DELETE/MERGE queries when Ranger authorization manager is used,wzheng,wzheng,Major,Closed,Fixed,23/Feb/17 19:16,25/Jul/17 20:04,
Bug,,HIVE-16027,13045718,<timestamp> BETWEEN <string> AND <string> must cast to TIMESTMAP,rusanu,rusanu,Major,Closed,Fixed,23/Feb/17 19:01,22/May/18 23:59,
Bug,,HIVE-16026,13045716,Generated query will timeout and/or kill the druid cluster.,bslim,bslim,Major,Closed,Fixed,23/Feb/17 18:58,22/May/18 23:59,
Bug,,HIVE-16025,13045711,Where IN clause throws exception,bslim,bslim,Critical,Closed,Fixed,23/Feb/17 18:50,23/May/18 00:00,
Bug,,CAMEL-10888,13045701,camel-spring-ws - Has problem with returning proper response due invalid IN vs OUT code,onders,davsclaus,Major,Resolved,Fixed,23/Feb/17 18:18,25/Feb/17 19:01,
Bug,,KAFKA-4791,13045664,Kafka Streams - unable to add state stores when using wildcard topics on the source,bbejeck,clouTrix,Major,Resolved,Fixed,23/Feb/17 16:01,30/Mar/17 22:48,
Bug,,MAPREDUCE-6850,13045648,Shuffle Handler keep-alive connections are closed from the server side,jeagles,jeagles,Major,Resolved,Fixed,23/Feb/17 15:24,07/Jun/17 22:25,
Bug,,HIVE-16024,13045642,MSCK Repair Requires nonstrict hive.mapred.mode,zsombor.klara,zsombor.klara,Major,Resolved,Fixed,23/Feb/17 15:09,21/Jul/17 18:46,
Bug,,HBASE-17682,13045610,Region stuck in merging_new state indefinitely,abhishek.chouhan,abhishek.chouhan,Major,Resolved,Fixed,23/Feb/17 12:37,09/Nov/17 19:01,
Bug,,SPARK-19710,13045606,Test Failures in SQLQueryTests on big endian platforms,robbinspg,robbinspg,Minor,Resolved,Fixed,23/Feb/17 12:21,03/Mar/17 15:53,
Bug,,HIVE-16023,13045601,Wrong estimation for number of rows generated by IN expression,jcamachorodriguez,jcamachorodriguez,Major,Closed,Fixed,23/Feb/17 12:03,25/Jul/17 20:05,
Bug,,SPARK-19709,13045577,CSV datasource fails to read empty file,wojtek-szymanski,hyukjin.kwon,Minor,Resolved,Fixed,23/Feb/17 10:42,06/Mar/17 21:21,
Bug,,KAFKA-4789,13045575,ProcessorTopologyTestDriver does not forward extracted timestamps to internal topics,hrafzali,hrafzali,Major,Resolved,Fixed,23/Feb/17 10:37,28/Feb/17 21:59,
Bug,,SPARK-19707,13045553,Improve the invalid path check for sc.addJar,jerryshao,jerryshao,Major,Resolved,Fixed,23/Feb/17 09:14,15/May/17 15:58,
Bug,,KAFKA-4788,13045538,Broker level configuration 'log.segment.bytes' not used when 'segment.bytes' not configured per topic.,,ciprian,Major,Resolved,Fixed,23/Feb/17 07:59,23/Feb/17 16:36,
Bug,,FLINK-5893,13045535,Race condition in removing previous JobManagerRegistration in ResourceManager,zjwang,zjwang,Major,Resolved,Fixed,23/Feb/17 07:27,28/Feb/19 14:00,
Bug,,ZEPPELIN-2155,13045529,Flaky test: NotebookTest,moon,zjffdu,Major,Resolved,Fixed,23/Feb/17 07:08,02/Mar/17 04:39,
Bug,,HIVE-16022,13045523,BloomFilter check not showing up in MERGE statement queries,jdere,jdere,Major,Closed,Fixed,23/Feb/17 06:43,25/Jul/17 20:05,
Bug,,HDFS-11445,13045520,FSCK shows overall health status as corrupt even one replica is corrupt,brahmareddy,brahmareddy,Critical,Resolved,Fixed,23/Feb/17 06:33,02/Oct/19 17:12,
Bug,,HIVE-16020,13045506,LLAP : Reduce IPC connection misses,rajesh.balamohan,rajesh.balamohan,Major,Closed,Fixed,23/Feb/17 05:05,25/Jul/17 20:05,
Bug,,HIVE-16019,13045503,Query fails when group by/order by on same column with uppercase name,ctang,ctang,Major,Resolved,Fixed,23/Feb/17 04:38,21/Jul/17 18:46,
Bug,,HIVE-16015,13045466,LLAP: some Tez INFO logs are too noisy II,sershe,sershe,Major,Closed,Fixed,23/Feb/17 01:23,25/Jul/17 20:04,
Bug,,SPARK-19701,13045436,the `in` operator in pyspark is broken,hyukjin.kwon,cloud_fan,Major,Resolved,Fixed,22/Feb/17 23:26,06/Mar/17 02:05,
Bug,,HIVE-16013,13045420,Fragments without locality can stack up on nodes,prasanth_j,sseth,Major,Closed,Fixed,22/Feb/17 22:37,25/Jul/17 20:04,
Bug,,HIVE-16012,13045405,BytesBytes hash table - better capacity exhaustion handling,sershe,sershe,Major,Closed,Fixed,22/Feb/17 21:56,25/Jul/17 20:05,
Bug,,MESOS-7160,13045390,Parsing of perf version segfaults,abudnik,bbannier,Major,Resolved,Fixed,22/Feb/17 21:19,14/Sep/17 13:22,
Bug,,FLINK-5890,13045383,GatherSumApply broken when object reuse enabled,greghogan,greghogan,Major,Closed,Fixed,22/Feb/17 21:07,24/Mar/17 16:25,
Bug,,HDFS-11441,13045376,Add escaping to error message in KMS web UI,atm,atm,Minor,Resolved,Fixed,22/Feb/17 20:47,25/Oct/19 20:25,
Bug,,HIVE-16010,13045364,incorrect set in TezSessionPoolManager,sershe,sershe,Major,Closed,Fixed,22/Feb/17 20:07,25/Jul/17 20:05,
Bug,,MESOS-7158,13045308,Add `role` to task/executor to indicate allocation role of their resources,guoger,guoger,Major,Resolved,Fixed,22/Feb/17 17:46,13/Mar/17 22:48,
Bug,,HBASE-17677,13045292,ServerName parsing from directory name should be more robust to errors from guava's HostAndPort,busbey,busbey,Major,Resolved,Fixed,22/Feb/17 16:42,09/Nov/17 19:01,
Bug,,FLINK-5885,13045250,Java code snippet instead of scala in documentation,alkagin,vans239,Minor,Closed,Fixed,22/Feb/17 14:24,13/Apr/21 20:40,
Bug,,HIVE-16007,13045234,When the query does not complie the LogRunnable never stops,pvary,pvary,Major,Closed,Fixed,22/Feb/17 13:41,22/May/18 23:58,
Bug,,MESOS-7157,13045183,Support the Release build configuration on Windows,andschwa,PhoebeHui,Minor,Resolved,Fixed,22/Feb/17 10:47,29/Apr/19 09:26,
Bug,,IGNITE-4742,13045178,Flaky IgniteCacheUpdateSqlQuerySelfTest.testTypeConversions,al.psc,al.psc,Minor,Resolved,Fixed,22/Feb/17 10:30,01/Mar/17 14:33,
Bug,,CASSANDRA-13247,13045157,index on udt built failed and no data could be inserted,adelapena,mashudong,Urgent,Resolved,Fixed,22/Feb/17 09:19,15/May/20 08:06,
Bug,,IGNITE-4740,13045114,Service could be deployed/undeployed twice on concurrent cancel and discovery event,dkarachentsev,dkarachentsev,Major,Resolved,Fixed,22/Feb/17 07:15,28/Feb/17 13:06,
Bug,,HIVE-16004,13045090,OutOfMemory in SparkReduceRecordHandler with vectorization mode,colin,colin,Major,Resolved,Fixed,22/Feb/17 06:30,21/Jul/17 18:45,
Bug,,CAMEL-10874,13045083,JettyHttpComponent sets selector threads to 0 when running on 1 CPU,acosentino,nhoughto,Major,Resolved,Fixed,22/Feb/17 05:57,22/Feb/17 09:43,
Bug,,SPARK-19696,13045072,Wrong Documentation for Java Word Count Example,srowen,gaurav.gopi123,Minor,Resolved,Fixed,22/Feb/17 04:54,22/Feb/17 13:53,
Bug,,ZEPPELIN-2150,13045066,NoSuchMethodError: org.apache.spark.ui.SparkUI.appUIAddress() for the spark master,zjffdu,zjffdu,Minor,Closed,Fixed,22/Feb/17 03:57,17/Jul/18 09:32,
Bug,,KAFKA-4785,13045044,Records from internal repartitioning topics should always use RecordMetadataTimestampExtractor,jeyhunkarimov,mjsax,Major,Resolved,Fixed,22/Feb/17 02:02,22/Jun/17 11:25,
Bug,,HIVE-16002,13045041,Correlated IN subquery with aggregate asserts in sq_count_check UDF,vgarg,vgarg,Major,Closed,Fixed,22/Feb/17 01:44,01/Dec/17 22:12,
Bug,,SPARK-19691,13045040,Calculating percentile of decimal column fails with ClassCastException,maropu,joshrosen,Major,Resolved,Fixed,22/Feb/17 01:40,24/Feb/17 09:55,
Bug,,ZEPPELIN-2149,13045032,Each interpreter should have a seperate log file,prabhjyotsingh,yeshavora,Major,Resolved,Fixed,22/Feb/17 00:46,22/Mar/17 16:03,
Bug,,ZEPPELIN-2148,13045029,On creation of Bar graph zeppelin UI shows it as mini graph,,yeshavora,Critical,Resolved,Fixed,22/Feb/17 00:38,07/Mar/17 07:52,
Bug,,ZEPPELIN-2147,13045026,zeppelin should redirect to login page after browser session expires,prabhjyotsingh,yeshavora,Major,Resolved,Fixed,22/Feb/17 00:32,27/Feb/17 07:00,
Bug,,HBASE-17675,13045005,ReplicationEndpoint should choose new sinks if a SaslException occurs,churromorales,churromorales,Major,Resolved,Fixed,21/Feb/17 23:14,09/Nov/17 19:02,
Bug,,SPARK-19688,13045003,Spark on Yarn Credentials File set to different application directory,saturday_s,j.devaraj,Minor,Resolved,Fixed,21/Feb/17 23:09,17/May/20 18:15,
Bug,,MESOS-7153,13044996,The new http::Headers abstraction may break some modules.,gilbert,gilbert,Blocker,Resolved,Fixed,21/Feb/17 22:43,24/Feb/17 01:05,
Bug,,CASSANDRA-13246,13044989,Querying by secondary index on collection column returns NullPointerException sometimes,,hochung,Normal,Resolved,Fixed,21/Feb/17 22:24,15/May/20 08:06,
Bug,,MESOS-7152,13044988,The agent may be flapping after the machine reboots due to provisioner recover.,gilbert,gilbert,Blocker,Resolved,Fixed,21/Feb/17 22:22,26/Apr/17 12:48,
Bug,,HIVE-15999,13044985,Fix flakiness in TestDbTxnManager2,wzheng,wzheng,Major,Closed,Fixed,21/Feb/17 22:05,25/Jul/17 20:05,
Bug,,KAFKA-4783,13044927,KIP-128: Blackbox or pass through converter or ByteArrayConverter for connect,ewencp,astubbs,Major,Resolved,Fixed,21/Feb/17 18:55,12/May/17 04:04,
Bug,,SPARK-19681,13044915,save and load pipeline and then use it yield java.lang.RuntimeException,,clemencb,Major,Closed,Fixed,21/Feb/17 18:00,21/Feb/17 23:47,
Bug,,FLINK-5874,13044907,Reject arrays as keys in DataStream API to avoid inconsistent hashing,kkl0u,rmetzger,Blocker,Closed,Fixed,21/Feb/17 17:36,16/Mar/20 15:37,
Bug,,AMQ-6606,13044893,Journal partial write can result in batch corruption on restart,gtully,gtully,Major,Resolved,Fixed,21/Feb/17 17:02,13/Mar/17 13:47,
Bug,,HIVE-15997,13044888,Resource leaks when query is cancelled ,ychena,ychena,Major,Resolved,Fixed,21/Feb/17 16:49,21/Jul/17 18:36,
Bug,,CAMEL-10873,13044880,camel-sjms transacted routes dead-lock when exceptions are thrown by asynchronous processors,davsclaus,fogninid,Major,Resolved,Fixed,21/Feb/17 16:17,24/Feb/17 13:20,
Bug,,FLINK-5872,13044837,"WebUI shows ""(null)"" root-exception even without exception",chesnay,chesnay,Major,Closed,Fixed,21/Feb/17 13:29,02/Mar/17 10:42,
